dispersal_p_juv,dispersal_p_adult,dispersal_r_juv,dispersal_r_adult,dispersal_source_n_k_cutoff,dispersal_source_n_k_threshold,dispersal_target_n_k_cutoff,dispersal_target_n_k_threshold,abundance_threshold,initial_release,density_max,fecundity,infected_t1,beta_Sa_winter,beta_Sa_summer,beta_I2_modifier,mortality_Sj_winter,mortality_Sa_winter,mortality_Sj_summer,mortality_I1j_winter,mortality_I1j_summer,mortality_I1a_summer,mortality_I1a_winter,mortality_I2_modifier,mortality_I2j_summer,mortality_I2j_winter,mortality_I2a_winter,mortality_I2a_summer,mortality_Rj_summer,mortality_Rj_winter,mortality_Ra_winter,beta_Sj_winter,beta_Sj_summer,beta_Ra_winter,beta_Rj_winter,beta_Ra_summer,beta_Rj_summer,recovery_I1j_summer,recovery_I1a_summer,recovery_I2j_summer,recovery_I2a_summer,recovery_I1j_winter,recovery_I1a_winter,recovery_I2j_winter,recovery_I2a_winter
0.8587916754355416,0.17203199841946237,30.019782953054897,518.0324179460863,0.6924251963688662,0.77158784329303,0.8396986592071758,0.6081226144894591,14.604501175824755,37.121822496876824,263701.7864307819,8.16006741692815,7.48210193784291,0.017187983915529753,0.00123648951161405,0.8868091018574722,0.521446498546226,0.5906612562278988,0.4660763850203167,0.026479531651947115,0.030167400005037065,0.05064080297398001,0.06583983833723514,0.20830367599523908,0.009635990153551561,0.004034567781257058,0.007422493268058504,0.00653265676983281,0.4223903258926984,0.5469648283962016,0.5742658185466722,0.03636908367300752,0.014860025258228477,0.04224448849228726,0.09119278598406617,0.002058298043854598,0.00854029615443097,0.0161070980514244,0.012863861365412125,0.01835135420286282,0.01456594508126233,0.015271815070402005,0.0135229596361473,0.0017824033115531324,0.05842456342940124
0.7848919712059886,0.2173737514971519,29.432731681029548,535.2499945661637,0.8636988471019275,0.45307333453320986,0.577895111659507,0.2789405603844887,13.033655059096214,29.267267684372868,258395.44572811673,9.36672948300189,9.504366692136806,0.03369257517773488,0.004201269003019597,0.823195425689903,0.5226087377456554,0.5975505845518311,0.4025417015306885,0.050929431285144586,0.029005837506436104,0.1169912220333501,0.05678092812357036,0.21573138484168153,0.006028584786924284,0.006762307316091322,0.007237945822828259,0.017277125687683678,0.3311694556303312,0.4745372498402084,0.5982819896445633,0.17765376204489974,0.010023793461274444,0.018171808793897074,0.1496450611722412,0.003834542373197642,0.009579232738773305,0.01913062365660899,0.021498995864857255,0.057274337700381796,0.01593487710084672,0.019415048683049205,0.014140434471430742,0.032885251556487055,0.021846619060316534
0.7951408352962186,0.21822390936735858,88.13785888356477,604.9029181655675,0.8700423156475965,0.629455024867949,0.48283549022850825,0.15043633605474094,11.070097413185538,43.2309206843799,230615.1914612226,7.766055313720398,14.012331873583614,0.03919410559846992,0.003987462789697082,0.8499131696802821,0.6004787641074176,0.5039705414850835,0.41594810263400456,0.02713678701843092,0.020616775016540273,0.05746697777432673,0.04550761763545418,0.15312641027880974,0.004277417133221722,0.008481969196747707,0.009390999350514458,0.006622946424604665,0.3225983671493034,0.639372428622814,0.6152024738271683,0.07490126868352358,0.012215210994269239,0.024126629561393595,0.07770379940217961,0.002194932223034832,0.013111617125537238,0.013373058940353231,0.014260721357969425,0.03335094296532135,0.017935623898700827,0.018436332081636482,0.011193395484850686,0.02259386794603098,0.034756481778817024
0.819414460773079,0.14766080614020424,103.98824322824929,652.6425624303273,0.7748902874625624,0.6037683709357053,0.8521654948046837,0.24901491910221868,12.984566117948447,31.361815634373926,232800.15527996706,8.086190147576698,7.313579874985086,0.03989943001138467,0.0038734328092584073,1.002585992482448,0.47379469136962526,0.5986988059391531,0.44684111387208064,0.03476094926964303,0.037911149995710144,0.03180056052502307,0.04973510906849775,0.15630971407014221,0.009671013506625612,0.004212463837876684,9.325747774615325e-4,0.003959401608834912,0.3421894265345098,0.35091086575325425,0.46837633688778896,0.14768428481449836,0.013575401187162562,0.01639803239506832,0.25231123682326656,0.0015800784167237785,0.004955964938449922,0.015849776723323585,0.02061008496050261,0.0417051443013742,0.014425541797202394,0.010932838137472258,0.01571218859760677,0.03128436966152722,0.038252902931744236
0.8512398808427405,0.20858878683834955,36.47734694533378,587.6853415454901,0.6464350494127664,0.4547857781286927,0.7945063801662091,0.37927947527210004,11.560986824663207,31.099997140623792,227493.8145773019,9.391355239452377,8.788147924991051,0.04243859789787777,0.004058731527471254,0.9198882134646081,0.5377178473382361,0.5918094776152207,0.40079304051721254,0.02805694453150824,0.03094177500410437,0.054190413870160305,0.05758616458700723,0.24438111896367365,0.00988115362506992,0.004835100036045375,0.008283714679132984,0.005629760222114249,0.40524814893064287,0.7417700396847355,0.5256876542804835,0.14197581296108858,0.008285772659244088,0.01589123913826011,0.018502136070566444,0.0029327567906080963,0.009163658105036372,0.014177188090668282,0.018070339519489335,0.044363299271936475,0.018883346066105408,0.01403210737527922,0.01975384206491656,0.02922609293943601,0.023191396426827007
0.8215721163710221,0.19923705026607608,27.965103500966162,647.9468597157608,0.7606174832348073,0.5369830707118721,0.8817742293487654,0.3951224618333018,12.739121412209613,41.8345553843792,256834.75728615638,6.90415383795344,7.0607967806983485,0.03919410559846992,0.002690371762207155,0.7074185350649272,0.6062899601045642,0.5883648134532546,0.3704829162836284,0.06972693476658136,0.011582400027421686,0.07084628038300629,0.016519104951726888,0.22422019495190137,0.0020359225364824443,0.0037677236963276194,0.004192912976529206,0.011453442954898965,0.3299450144187558,0.6368749259139865,0.4443601657898979,0.11271989471236342,0.023776827633862477,0.035022684582770205,0.12266708800846811,0.002850776283099956,0.009683126397207538,0.013791206098517058,0.015371859988412732,0.007149129684064677,0.015513667248666908,0.015630677824253335,0.013663294825984447,0.04203314809911468,0.026149906633150033
0.829663324863309,0.19838689239586943,71.99394890286759,568.9025306872239,0.7511022804163039,0.5335581835209063,0.5358195415179174,0.10818837189153617,5.866669651522245,25.863627265621155,220626.78543267638,10.302508228120303,8.071929157845297,0.05033823132252296,0.004258283993238935,0.9567841456417983,0.6981068568594779,0.5229161943758974,0.46840793303828465,0.026216629505353594,0.034297400000062706,0.024428291740648617,0.04329321736100279,0.05656619527505842,0.005223047666221105,0.00605072308961282,0.0086220516620551,0.013575249842037581,0.5019790046450994,0.7142975098876345,0.5884571923772441,0.12342327943750676,0.006169921248076698,0.030461545271496276,0.2620532826879624,0.003629591104427291,0.016280373707781355,0.014981317240983331,0.011752722734968817,0.05005934563742706,0.019515160844375122,0.017490239366937513,0.014898244496551326,0.02922609293943601,0.019157064327295602
0.8679617117267999,0.19385271708810045,22.388116416725317,546.2066342334856,0.7748902874625624,0.396562695882274,0.5965953650557692,0.2718992330239546,5.424869181192343,21.76180419686909,269944.54019862326,10.031624907164975,7.27144935927063,0.04991503667477411,0.002690371762207155,0.8155617845497948,0.7585432952298008,0.5941059203898649,0.41769676364748054,0.017935211887657676,0.028747712506747,0.05746697777432673,0.0608071104407547,0.1690429292354721,0.011001900923439556,0.007829683655809078,-1.1319407884319288e-4,0.0073001188353935854,0.40953369317115673,0.5706911041300615,0.5393332060406488,0.14982496175952703,0.007907942050107055,0.050733275543824854,0.07395685868498891,0.0024135469097232064,0.009111711275819254,0.014916986908958128,0.01483216408219741,0.025946082690183593,0.013688424555887722,0.01804484544107139,0.016834870116303934,0.021221683464636834,0.0075919789753055855
0.8280450831648516,0.17146522650599125,25.910424048877427,552.467571186241,0.7193849376879592,0.4890346500383508,0.7384056199774229,0.5975606234486579,11.070097413185538,32.23454394687437,296164.1060235571,10.598017305526117,6.765883170697156,0.032987250764820134,0.003745149081264898,0.7977499552228754,0.7864370360161037,0.4626345715414895,0.4042903625441645,0.017540858667767396,0.027069900008767835,0.0681158104628676,0.044098453824439665,0.3759576756720821,0.002421179420297008,0.005101944120974814,0.004931102757450188,0.012401484330003452,0.3391283235055713,0.6006611366359899,0.4481809202827442,0.17051817222813753,0.020300786029801766,0.03337560649814351,0.19385896163509153,0.0012521563866912165,0.017059576146038105,0.011250157983521499,0.02067357859652794,0.025946082690183593,0.014109634408067534,0.01974128755018678,0.015599920445737055,0.030826974834395844,0.007054068028701399
0.8404516028530248,0.24089478590620336,38.238500761409824,510.98886387423653,0.6004449024566667,0.5369830707118721,0.6932133409364564,0.27365956486408816,8.615650355797193,40.52546291562854,253713.3804022357,8.135441660477666,8.619625862133226,0.04554202531470266,8.373845800786878e-4,0.7506758348588742,0.6713753552726043,0.5045446521787446,0.4818143341416007,0.019644075840515564,0.026940837508923284,0.05091384996599388,0.03685132565350784,0.15100420775125478,0.005223047666221105,0.004953697407125125,0.004285186699144328,0.0108665601988819,0.38504486893964873,0.5631985960035795,0.478201134155108,0.2133317111287109,0.01455776077091885,0.029828053700486006,0.1099274895700197,0.0037662252836075253,0.011345424932155271,0.020481560629138272,0.011276520464778828,0.041515276089191186,0.013969231124007598,0.02055688471803072,0.012400278117450137,0.06238721790646115,0.0355633481987233
0.855015778139141,0.20575492727099398,38.238500761409824,557.945891019902,0.6607078536405215,0.4753351012744875,0.6262040995998507,0.023692443565126647,11.16827529548107,30.750905815623618,191285.84272382193,8.948091623343654,7.102927296412805,0.04864545273152756,0.0034458203826133764,0.613270294336925,0.6934579000617607,0.6096069091187126,0.43576626078673264,0.03857303039524909,0.04075052499229026,0.05200603793404936,0.0608071104407547,0.24968662528256108,0.007954869205997101,0.004568255951115936,0.004285186699144328,0.006261787805517241,0.4591235622399604,0.6206411583066087,0.5704450640538259,0.09345380220710538,0.013877665674472189,0.03755665086681128,0.13465729830347833,0.004463059597426719,0.004904018109232805,0.010992836655420684,0.018324314063590662,0.012275571413006201,0.019971471517569922,0.017131376613086183,0.016273529356955353,0.06993423255412894,0.05546605322307822
0.8388333611545674,0.21057248853549848,50.56657747394223,558.7285081389964,0.7193849376879592,0.29381608015329974,0.6059454917539001,0.4338497623162395,9.401073414161463,32.32181677812441,247470.6266343943,9.071220405596076,7.566362969271823,0.027908914991833938,0.003232014169290861,0.7036017144948732,0.6144256345005692,0.595828252470848,0.4136165546160365,0.05250684416470572,0.05714146247254827,0.03753454735731431,0.03342907068390115,0.3717132706169721,0.005573281196961617,0.006080372432382757,0.0017322803734592636,0.0033725188528178473,0.42116588468112304,0.47079099577696737,0.48256771071836096,0.15339275666790814,0.011459549775995172,0.032868813241335296,0.12341647615190625,0.002714142103919722,0.015033649806570553,0.013952031928580067,0.013276569999576781,0.042084880725740244,0.014179836050097504,0.01608741223824594,0.016469998622727355,0.039746173963457775,0.025611995686545846
0.8463851557473685,0.20717185705467175,37.3579238533718,540.7283143998246,0.6527785179584353,0.504446642397697,0.556078149363868,0.49722170856104664,9.695607061048063,35.987275690626255,228742.36533087018,7.076534133106832,9.46223617642235,0.06557323864148154,0.004358060226122775,0.9491505045016899,0.7992216672098259,0.5441582900413555,0.3430872270725044,0.054478610264157123,0.032232400002549885,0.05692088379029899,0.032623834220464276,0.21679248610545898,0.0034368566594444932,0.004479307922806123,0.0036700285483768427,0.008880187793901068,0.3862693101512241,0.5756861095477164,0.44108523336745825,0.06776567886676134,0.006245487369904105,0.05795507945334191,0.16538221218444216,0.00298741046228019,0.003449506891153539,0.013726875766491852,0.012863861365412125,0.038857121118628914,0.017584615688550985,0.01129170089132359,0.013382624446310155,0.03791659465493225,0.03529439272542121
0.8668828839278284,0.21680697958368078,54.96946201413236,525.8585891370305,0.8145369658729933,0.39485025228679105,0.9581335973835021,0.1222710266126044,22.409642818319693,29.354540515622915,275563.01858968055,7.618300775017491,6.850144202126068,0.034256834708066675,0.0027473867524264927,0.7723044847558478,0.7085670096543415,0.532676076168135,0.3285150519602043,0.03384079175656571,0.022165525014674888,0.052552131918077095,0.05315736403810444,0.25711433412900353,0.005398164431591361,0.010290579105713904,0.004254428791605955,0.010550546407180403,0.28157958656152754,0.6143974015345404,0.5900946585884641,0.15838766953964173,0.0032228424968078345,0.02919456212947574,0.061966648389978646,0.005077913403737773,0.010722062981549872,0.012472434292000376,0.013340063635602112,0.04626198139376667,0.01147707283194371,0.018534203741777756,0.016498065660694783,0.050494952401045234,0.04309410145118192
0.9041024429923478,0.20603831322772953,29.432731681029548,554.0328054244299,0.6876675949596145,0.377725816331962,0.7010051131848989,0.4285687667958389,9.204717649570394,26.736355578121596,265262.47487274226,3.8013085251923915,6.2603169821236815,0.04356711695854137,0.005640897506057868,0.9084377517544457,0.8375755607909925,0.6141997946680009,0.45675019294844466,0.041859307227668105,0.02629552500970053,0.06675057550279827,0.04872856348920166,0.2348312075896763,0.008305102736737614,0.002848594070459552,-8.513838597641755e-4,0.00653265676983281,0.35749494167920226,0.720541266659703,0.5191377894356042,0.043504673489769746,0.006925582466350767,0.025773707646020293,0.1301609694428495,0.0012248295508551698,0.009787020055641771,0.01723287886186547,0.012927355001437456,0.03354081117750437,0.016777296805206343,0.018240588761353937,0.013887831129723879,0.014132063644100426,0.02077079716710816
